title,company,location,eligibility,skills,description,apply_url,salary,category_slug,source_name,source_url,featured_job,application_deadline
Graduate Engineer Trainee,GE HealthCare,"Bangalore, Karnataka, India","B.E / B.Tech (2025, 2026 Batch)","MIS Reporting & Documentation, Problem Solving, Data Structures & Algorithms (DSA), Git / GitHub","Job Description Summary
As a Graduate Engineer Trainee (GET) within the Post Market Surveillance team, you will support complaint handling activities for GE HealthCare products. You will gain hands-on experience in a regulated medical technology environment, learning how customer complaints are assessed, documented, and managed to support product quality, safety, and effectiveness.
GE HealthCare is a leading global medical technology and digital solutions innovator. Our purpose is to create a world where healthcare has no limits. Unlock your ambition, turn ideas into world-changing realities, and join an organization where every voice makes a difference, and every difference builds a healthier world.
Job Description
Roles and Responsibilities
Support Post Market Surveillance and complaint handling activities for GE HealthCare products in the global installed base.
Review and process customer complaints received from hospitals, diagnostic centers, and other customers in accordance with established procedures.
Support the accurate and timely documentation of complaint information and related activities.
Learn to assess product-related complaints, including issues ranging from operational concerns to potentially serious product events, with guidance from experienced team members.
Work with Quality, Regulatory, technical, and other cross-functional teams to obtain information needed to support complaint evaluation and closure.
Develop working knowledge of GE HealthCare products, complaint handling procedures, Quality and Regulatory requirements, and relevant technical processes.
Participate in structured technical and professional training while applying learning through day-to-day assignments.
Follow established Quality Management System procedures and maintain accurate documentation.
Communicate effectively with team members and stakeholders in a global working environment.
Demonstrate a strong learning mindset, adaptability, attention to detail, and ownership of assigned activities.
Required Qualifications
Bachelor's degree in Biomedical Engineering, Electrical Engineering, Electronics Engineering, Mechanical Engineering, or a closely related engineering discipline.
0–1 year of professional experience; fresh graduates are encouraged to apply.
Graduates from the 2025 or 2026 graduating classes.
Minimum CGPA of 7.0 or equivalent academic performance.
Good written and verbal communication skills.
Demonstrated willingness to learn and develop technical knowledge in Post Market Surveillance, Quality, and Regulatory processes.
Ability to analyze information, follow defined processes, and work effectively in a team environment.
Desired Characteristics
Internship, academic project, or other practical engineering experience; prior Quality or complaint handling experience is preferred.
Strong learning agility and curiosity to understand healthcare products and technical processes.
Positive, adaptable, and collaborative approach to work.
Good analytical and problem-solving skills.
Ability to organize work, maintain accurate documentation, and manage assigned activities within expected timelines.
Interest in developing a career within medical device Quality, Post Market Surveillance, Regulatory, or related functions.
Comfortable collaborating with colleagues and stakeholders in a global environment.
Inclusion and Diversity
GE HealthCare is an",https://www.linkedin.com/jobs/view/4459160129,Not Disclosed / As per Industry Standards,software-development,LinkedIn,https://www.linkedin.com/jobs/view/4459160129,False,
Apprentice - Technology,Target,"Bangalore, Karnataka, India",CS / IT / Engineering Graduate (Internship / Students & Freshers),"Data Structures & Algorithms (DSA), Agile / Scrum","JOIN US AS APPRENTICE - Tech
About Target
As a Fortune 50 company with more than 400,000 team members worldwide, Target is an iconic brand and one of America's leading retailers. At Target, we have a timeless purpose and a proven strategy and that hasn’t happened by accident. Some of the best minds from diverse backgrounds come together at Target to redefine retail in an inclusive learning environment that values people and delivers world-class outcomes. That winning formula is especially apparent in Bengaluru, where Target in India operates as a fully integrated part of Target’s global team and has more than 4,000 team members supporting the company’s global strategy and operations.
Joining Target means promoting a culture of mutual care and respect and striving to make the most meaningful and positive impact. Becoming an apprentice at Target means joining a community that values diverse backgrounds. We believe your unique perspective is important, and you'll build relationships by being authentic and respectful. At Target, inclusion is part of the core value. We aim to create equitable experiences for all, regardless of their dimensions of difference. As an",https://www.linkedin.com/jobs/view/4459120334,Not Disclosed / As per Industry Standards,web-development,LinkedIn,https://www.linkedin.com/jobs/view/4459120334,False,
Apprentice - Retail Ops,Target,"Bangalore, Karnataka, India",Enrolled Students / Fresh Graduates (All Tech Branches),Data Structures & Algorithms (DSA),"As a Fortune 50 company with more than 400,000 team members worldwide, Target is an iconic brand and one of America's leading retailers. At Target, we have a timeless purpose and a proven strategy and that hasn’t happened by accident. Some of the best minds from diverse backgrounds come together at Target to redefine retail in an inclusive learning environment that values people and delivers world-class outcomes. That winning formula is especially apparent in Bengaluru, where Target in India operates as a fully integrated part of Target’s global team and has more than 4,000 team members supporting the company’s global strategy and operations.
Joining Target means promoting a culture of mutual care and respect and striving to make the most meaningful and positive impact. Becoming an apprentice at Target means joining a community that values diverse backgrounds. We believe your unique perspective is important, and you'll build relationships by being authentic and respectful. At Target, inclusion is part of the core value. We aim to create equitable experiences for all, regardless of their dimensions of difference. As an",https://www.linkedin.com/jobs/view/4459112814,Not Disclosed / As per Industry Standards,data-analytics,LinkedIn,https://www.linkedin.com/jobs/view/4459112814,False,
Graduate Engineer Trainee – Electrical,Armstrong Fluid Technology,"Bangalore, Karnataka, India",B.E / B.Tech / Diploma (Internship / Students & Freshers),"Troubleshooting, MIS Reporting & Documentation, Problem Solving, Data Structures & Algorithms (DSA), Git / GitHub","The Production & Maintenance Electrical Engineer will support electrical production activities, panel testing, pump test-bed readiness, and maintenance of electrical equipment used in manufacturing and testing. This role is suitable for a diploma holder with strong hands-on shop-floor experience, practical troubleshooting ability, and a safety-first approach.
Key Accountabilities
Prepare pumps for hydraulic and performance testing.
Check the PT Rig, calibration points & Related electrification points before use & maintain them periodically
DAQ factory software maintenance that’s integrated with Flow meters , differential pressure transmitters, Actuators
Connect suction, discharge, electrical, and instrumentation systems.
Ensure proper electrical connections from BUS Bar to Motor terminal box & VFD
Identify & predict Abnormalities before start the Test Rig ( electrical & mechanical Hazards ).
Monitor pressure, flow, vibration, temperature, power consumption, and other operating parameters.
Identify abnormalities during testing and report defects to supervisors or quality personnel.
Select appropriate lifting equipment based on pump weight and lifting points.
Perform safe lifting, rigging, and movement of pumps using overhead cranes, chain blocks, slings, and lifting accessories.
Connect and disconnect mechanical couplings, piping, and auxiliary equipment.
Contribute towards operational performance enhancement with continuous improvement methodology
Follow safe lifting procedures and comply safety regulations.
Documentation, Safety & Continuous Improvement
Comply with all safety regulations, PPE requirements, and permit procedures.
Follow ISO, customer specifications, and quality management requirements.
Ensure proper handling of equipment to prevent damage.
Report unsafe conditions, incidents, and near misses immediately.
Education
BE in Electrical Engineering / Diploma Electrical Engineering
Why Armstrong Fluid Technology?
By joining Armstrong, you will be part of a global organization focused on building reliable, efficient, and sustainable fluid-flow solutions. This role provides strong exposure to electrical production, maintenance, panel testing, pump testing, and continuous improvement in a practical manufacturing environment.",https://www.linkedin.com/jobs/view/4458753444,Not Disclosed / As per Industry Standards,software-development,LinkedIn,https://www.linkedin.com/jobs/view/4458753444,False,
Diploma Engineer Trainee - Electrical (2026 batch) - Bangalore Location,Vertiv,"Bangalore, India (Remote)",B.E / B.Tech / Diploma (2026 Batch),"Technical Support, Troubleshooting, MIS Reporting & Documentation, Project Coordination, Problem Solving, Data Structures & Algorithms (DSA), Git / GitHub","Qualifications
Required/ Minimum Qualifications:
Qualification in diploma / degree in Electrical or Electronics Engineering
Additional / Preferred Qualifications
A strong understanding of electrical and electronic systems, including power distribution, automatic Transfer Switch, PDU, SKRU and related components
Strong, demonstrable troubleshooting/fault-diagnostics skills
Excellent communication and interpersonal skills for interacting with clients and team members
A commitment to providing excellent customer service and support
Knowledge and understanding in reading Electrical One Line Schematics
Be efficiently organized and able to prioritize multiple tasks
There will be after hours (post 17:00) and weekend shift requirements, sometimes at short notice.
Daily travel to and from customer sites.
About The Team
Work Authorization
No calls or agencies please. Vertiv will only employ those who are legally authorized to work in the United States. This is not a position for which sponsorship will be provided. Individuals with temporary visas such as E, F-1, H-1, H-2, L, B, J, or TN or who need sponsorship for work authorization now or in the future, are not eligible for hire.",https://www.linkedin.com/jobs/view/4440001606,Not Disclosed / As per Industry Standards,data-analytics,LinkedIn,https://www.linkedin.com/jobs/view/4440001606,False,
Apprentice-Enterprise Technology Services,American Express,"Bangalore, Karnataka, India",CS / IT / Engineering Graduate (Internship / Students & Freshers),"Python, Java, JavaScript, Express.js, Android Development, iOS Development, Computer Networks, Agile / Scrum","Responsibilities
Join the team and make an impact right away:
Write code with one or more programming languages (e.g., Java, JavaScript, .NET, Python)
Function as a core member of an agile team working on API specs, conducting code reviews and testing in ongoing sprints, or doing proof of concepts/automation tools
Design and develop new customer-facing applications on multiple channels like native iOS, Android, web, social integration and Java services/APIs
Design and implement web-enabled systems for data collection
We have the know-how, technology, and global reach to make nearly any idea a reality. All that’s missing is you! Do you have?
Passion for technology and strong desire to learn
Curious mind to explore new possibilities and act on them
Never-settle attitude and continuously looking for improvements
Customer-focus to think differently and deliver value to customers
Data-driven nature to drive decisions and results based on data
Qualifications
The candidate must have completed graduation under Bachelor’s or Master’s degree program in Computer Science and Information Technology Engineering or other technical discipline
American Express is an",https://www.linkedin.com/jobs/view/4457163439,Not Disclosed / As per Industry Standards,web-development,LinkedIn,https://www.linkedin.com/jobs/view/4457163439,False,
Graduate Engineer Trainee,Johnson Controls,"Bangalore, Karnataka, India",B.E / B.Tech (2026 Batch),"Software Testing, Problem Solving, Data Structures & Algorithms (DSA), Git / GitHub","What You Will Do
The primary responsibility for this role is to perform the task assigned by supervisor for Building Automation System global projects. Handle responsibilities as delegated by Manager/Supervisor. Attend the training & workshops as assigned and complete all the assigned assignments on time. Follow processes, maintain the required quality standards and on time deliveries to ensure customer satisfaction.
How You Will Do It
Completing all Design / Application engineering tasks on Building Management System (HVAC).
Will be involved in Preparation of Project Execution Plan in close coordination with senior team members
Handle responsibilities as delegated by Manager/Supervisor
Ensure quality assurance and defect free hardware and software package delivery
Adherence with all processes and guidelines to execute project within timeline
Attending meetings and workshops.
Probation period: 12 months
What We Look For
B.E / B.Tech - Instrumentation, Instrumentation & Control, Electronics & Instrumentation, Electrical
BE Passing year – 2026
SSC & HSC and Graduation 55% and above
Good observation skills and a willingness to learn.
Ability to work in a team.
Preferred
Good communication skills.
Analytical and critical thinking skills.
Johnson Controls is an equal employment opportunity and affirmative action employer and all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, age, protected veteran status, status as a qualified individual with a disability, or any other characteristic protected by law. For more information, please view EEO is the Law. If you are an individual with a disability and you require an accommodation during the application process, please visit www.johnsoncontrols.com/tomorrowneedsyou.",https://www.linkedin.com/jobs/view/4457738472,Not Disclosed / As per Industry Standards,software-development,LinkedIn,https://www.linkedin.com/jobs/view/4457738472,False,
Trainee Electrical Engineer - 2027 Batch Campus Recruitment (PWR - Electrical Bangalore),Burns & McDonnell India,"Bangalore, Karnataka, India",B.E / B.Tech (2027 Batch),"MS Excel, MIS Reporting & Documentation, Problem Solving, Data Structures & Algorithms (DSA), Git / GitHub","Qualifications
Bachelor’s degree in Electrical Engineering
Candidate must have secured a minimum of 60% marks or an equivalent grade in the qualifying examination from a reputed university/institute in India
Candidate Should be passing out as part of the 2027 batch only
Basic software experience utilizing Microsoft Office (Word, Excel, Power Point, Adobe Acrobat PDF)
Excellent written and verbal communication skills as well as strong analytical problem-solving skills
Excellent learning ability
This job posting will remain open a minimum of 72 hours and on an ongoing basis until filled.
Job
Engineering
Primary Location
India-Karnataka-Bengaluru
Schedule:
Full-time
Travel:
No
Req ID:
263092
Job Hire Type
Experienced Not Applicable BMI N/A",https://www.linkedin.com/jobs/view/4457950530,Not Disclosed / As per Industry Standards,data-analytics,LinkedIn,https://www.linkedin.com/jobs/view/4457950530,False,
Young Graduate Trainee,Infineon Technologies,"Bangalore, Karnataka, India",B.E / B.Tech (Freshers / 0-1 Yr),"Next.js, Embedded Systems / IoT, Wireless / Wi-Fi Technologies, MIS Reporting & Documentation, Problem Solving, Data Structures & Algorithms (DSA), Git / GitHub","WeAreIn to program innovative solutions for tomorrow’s challenges. Are you in?
Power the Future of Wireless Connectivity!
Passionate about Bluetooth, RF technologies, and automation? Join our Bluetooth Validation Team and work on next-generation wireless products. Dive into RF-DVT, DVT, and test automation while building expertise in cutting-edge communication technologies.
Your role
Key responsibilities in your new role
Execute Bluetooth RF, functional and performance validation test cases.
Perform RF characterization and compliance-related testing.
Analyze test results and identify product issues.
Develop and maintain automated test scripts and validation tools.
Work with design and development teams to reproduce, debug, and track defects.
Prepare validation reports and test documentation.
Support regression and qualification testing activities.
Your profile
Qualifications And Skills To Help You Succeed
Strong fundamentals in Electronics and Communication Engineering.
Basic understanding of wireless communication concepts.
Familiarity with Bluetooth technology is an advantage.
Knowledge of RF concepts such as power, sensitivity, PER, BER, modulation, and spectrum analysis is desirable.
Basic programming or scripting knowledge is preferred.
Good analytical and debugging skills.
Strong written and verbal communication skills.
Exposure to RF laboratory equipment such as spectrum analyzers, signal generators, network analyzers, or power meters,
Academic projects related to wireless communication or embedded systems
Education: B.E./B.Tech in Electronics & Communication Engineering (ECE)
WeAreIn for driving decarbonization and digitalization.
As a global leader in semiconductor solutions in power systems and IoT, Infineon enables game-changing solutions for green and efficient energy, clean and safe mobility, as well as smart and secure IoT. Together, we drive innovation and customer success, while caring for our people and empowering them to reach ambitious goals. Be a part of making life easier, safer and greener.
Are you in?
We are on a journey to create the best Infineon for everyone.
We strive to create the best Infineon for everyone by embracing diversity and inclusion. We welcome applicants for who they are and offer a workplace built on trust, openness, respect and equal opportunity.
Our hiring decisions are based on skills and experience. Even if you don’t meet every requirement, we encourage you to apply.
Please let your recruiter know if you need any accommodations during the interview process.
Learn more about our various contact channels and about Diversity & Inclusion at Infineon.
Swati Gupta",https://www.linkedin.com/jobs/view/4459301135,Not Disclosed / As per Industry Standards,data-analytics,LinkedIn,https://www.linkedin.com/jobs/view/4459301135,False,
Junior Assistant - Electrical (T&D - Substation Bangalore) - 2027 Batch Campus Recruitment,Burns & McDonnell India,"Bangalore, Karnataka, India",B.E / B.Tech (2027 Batch),"Problem Solving, Data Structures & Algorithms (DSA), Computer Networks, OOP Concepts","Qualifications
Bachelor’s degree in electrical engineering from an accredited institute
Candidates must have secured a minimum of 60% marks or an equivalent grade in the qualifying examination from a reputed university/institute in India
Candidate should be passing out as part of the 2027 batch only
Proficient in the English language.
Prior internship at substation & preferred. relay setting skills.
Computer software knowledge in MS-office, Auto-Cad and other tools.
This job posting will remain open a minimum of 72 hours and on an ongoing basis until filled.
Job
Engineering
Primary Location
India-Karnataka-Bengaluru
Schedule:
Full-time
Travel:
No
Req ID:
263096
Job Hire Type
Contingent Worker (CWK) Not Applicable BMI N/A",https://www.linkedin.com/jobs/view/4457956500,Not Disclosed / As per Industry Standards,data-analytics,LinkedIn,https://www.linkedin.com/jobs/view/4457956500,False,
SMT Graduate Engineer Trainee (GET),Argus embedded systems,"Hyderabad, Telangana, India",Enrolled Students / Fresh Graduates (All Tech Branches),"Storage & Systems (NAS/FTP), Problem Solving, Data Structures & Algorithms (DSA), Git / GitHub","We are looking for a motivated SMT Graduate Engineer Trainee (GET) to join our Electronics Manufacturing / SMT production team. The candidate will receive hands-on exposure to Surface Mount Technology (SMT), PCB assembly, production processes
Assist in daily SMT production and PCB assembly activities.
Learn and support SMT line operations including Solder Paste Printing, Pick & Place, Reflow, AOI and PCB inspection.
Assist in machine setup, feeder loading and basic machine parameter verification.
Support SMT feeder preparation, component loading and material handling.
Understand PCB components such as resistors, capacitors, diodes, ICs, connectors, inductors and transistors.
Assist in PCB rework, soldering and desoldering activities under supervision
Coordinate with Production, Quality, Stores and Engineering teams as required.
Ensure proper handling and storage of electronic components and PCBs.",https://in.indeed.com/viewjob?jk=115bed34f0284bcb,Not Disclosed / As per Industry Standards,software-development,Indeed,https://in.indeed.com/viewjob?jk=115bed34f0284bcb,False,
Graduate Engineer Trainee (Mechanical),SREE GURU PRECISION MANUGACTURING SOLUTIONS OPC PVT.LTD(SGMPS),"Hyderabad, Telangana, India",B.E / B.Tech (Freshers / 0-1 Yr),"Troubleshooting, MIS Reporting & Documentation, Problem Solving, Data Structures & Algorithms (DSA), Git / GitHub","Key Responsibilities
Assist engineers in production, maintenance, and quality operations.
Learn and support manufacturing processes and equipment operations.
Participate in process improvement and troubleshooting activities.
Prepare and maintain technical reports and documentation.
Support quality inspections and testing procedures.
Follow safety standards and company policies.
Work with cross-functional teams such as production, quality, and maintenance.
Participate in training programs and technical workshops.
Required Qualifications
B.Tech / B.E in Mechanical Engineering
0–1 year experience (Freshers can apply)
Required Skills
Basic knowledge of manufacturing processes
Understanding of engineering drawings and measurements
Knowledge of CAD software such as AutoCAD or SolidWorks
Good problem-solving and analytical skills
Basic knowledge of quality and safety standards
Benefits:
Health insurance
Provident Fund
Education:
Bachelor's (Required)
total work: 1 year (Preferred)",https://in.indeed.com/viewjob?jk=061802b63e096d25,Not Disclosed / As per Industry Standards,software-development,Indeed,https://in.indeed.com/viewjob?jk=061802b63e096d25,False,
Associate Engineer,Micron Technology,"Hyderabad, Telangana, India",B.E / B.Tech,"Next.js, Machine Learning, Artificial Intelligence (AI), Storage & Systems (NAS/FTP)","Our vision is to transform how the world uses information to enrich life for
all
.
Micron Technology is a world leader in innovating memory and storage solutions that accelerate the transformation of information into intelligence, inspiring the world to learn, communicate and advance faster than ever.
Micron Technology
is a global leader in memory and storage solutions, powering innovations that transform how the world uses information. At the heart of the AI revolution, Micron's technologies enable breakthroughs in artificial intelligence, machine learning, data centers, mobile computing, and intelligent edge devices. Our teams are passionate about solving complex challenges, developing cutting-edge technologies, and shaping the future of data and AI.
We are always looking to connect with talented individuals who are excited to contribute to our mission and drive the next generation of AI-powered innovation.
What You Can Expect
At Micron, you'll be part of a collaborative, inclusive, and forward-thinking environment. Depending on the role, you may work on:
Advanced semiconductor design and development
Artificial Intelligence (AI), Machine Learning (ML), and data-driven solutions
Memory and storage technologies powering next-generation AI workloads
Engineering and manufacturing excellence through automation and intelligent systems
Business operations, analytics, and strategic initiatives enabled by AI
Research and innovation that accelerate the future of computing
Why Micron
Empowered to innovate and create impact
Opportunities to contribute to AI-driven technologies shaping the future
Inspired to grow through continuous learning and development
Supported by a collaborative and inclusive culture
Flexible work arrangements that enable success
Access to cutting-edge tools, technologies, and global expertise
Commitment to diversity, equity, and inclusion
About Micron Technology, Inc.
We are an industry leader in innovative memory and storage solutions transforming how the world uses information to enrich life
for all
. With a relentless focus on our customers, technology leadership, and manufacturing and operational excellence, Micron delivers a rich portfolio of high-performance DRAM, NAND, and NOR memory and storage products through our Micron® and Crucial® brands. Every day, the innovations that our people create fuel the data economy, enabling advances in artificial intelligence and 5G applications that unleash opportunities — from the data center to the intelligent edge and across the client and mobile user experience.
To learn more, please visit micron.com/careers
All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, veteran or disability status.
To request assistance with the application process and/or for reasonable accommodations, please contact hrsupport\_india@micron.com
Micron Prohibits the use of child labor and complies with all applicable laws, rules, regulations, and other international and industry labor standards.
Micron does not charge candidates any recruitment fees or unlawfully collect any other payment from candidates as consideration for their employment with Micron.
AI alert
Candidates are encouraged to use AI tools to enhance their resume and/or application materials. However, all information provided must be accurate and reflect the candidate's true skills and experiences. Misuse of AI to fabricate or misrepresent qualifications will result in immediate disqualification.
Fraud alert: Micron advises job seekers to be cautious of unsolicited job offers and to verify the authenticity of any communication claiming to be from Micron by checking the official Micron careers website in the About Micron Technology, Inc.",https://www.linkedin.com/jobs/view/4457614854,Not Disclosed / As per Industry Standards,software-development,LinkedIn,https://www.linkedin.com/jobs/view/4457614854,False,
Software Engineer - Automation Platform,Veeva Systems,"Hyderabad, India (Remote)",B.E / B.Tech,"Java, Next.js, AWS, Jenkins, Git / GitHub, Unit Testing, JIRA, MIS Reporting & Documentation","What You'll Do
Collaborate and contribute to state of the art automation framework and cloud-based test infrastructure that can operate at scale with 24/7 availability
Diagnose, debug and fix issues in cloud based automation environment
Participate in code review and provide good coding practices
Requirements
Bachelor's degree in Computer Science or a related field
1+ years of relevant experience building tools and/ or test automation frameworks
Solid programming skills in Java
Curious to learn and adapt to a fast-paced environment
Excellent written and verbal communication skills
Nice to Have
Experience with a Saas company
Experience working in a remote setup (Veeva is a remote-first company)
Experience with the following tools / technologies below:
Test Automation: TestNG / Cucumber
Infrastructure: AWS
Reporting: ELK Stack
Orchestration: Jenkins
Build: Maven
Other Tools: Gitlab / Jira
Perks & Benefits
Healthy, free, provided lunches and snacks every day
Onsite gym with free fitness classes offered daily
Veeva’s headquarters is located in the San Francisco Bay Area with offices in more than 15 countries around the world.
Veeva is an",https://www.linkedin.com/jobs/view/4377293878,Not Disclosed / As per Industry Standards,software-development,LinkedIn,https://www.linkedin.com/jobs/view/4377293878,False,
Junior Engineer Mechanical,Ayr Energy,"Hyderabad, Telangana, India",B.E / B.Tech,"Problem Solving, Data Structures & Algorithms (DSA), Computer Networks, OOP Concepts","What You'll Do
Describe the specific responsibilities and job functions of the role
Qualifications
Describe the experience and attributes of the ideal candidate",https://www.linkedin.com/jobs/view/4459372051,Not Disclosed / As per Industry Standards,software-development,LinkedIn,https://www.linkedin.com/jobs/view/4459372051,False,
Engineer I - Cloud Support Engineer,LPL Financial Global Capability Center,"Hyderabad, Telangana, India",B.E / B.Tech,"Python, Shell Scripting, Next.js, AWS, Kubernetes, Terraform, Git / GitHub, Artificial Intelligence (AI)","Responsibilities
Triage inbound tickets from application teams across Jira and ServiceNow against clear SLAs under guidance: own well-scoped Tier 1 requests end-to-end and escalate cleanly to Engineer 2s, AVPs, and the VP, Support when work is beyond your current scope
Fulfill well-scoped account / IAM / access requests using the Account Factory for Terraform (AFT) and the private Terraform module library, following established runbooks
Execute runbooks for known incident classes and help keep them accurate; partner with the Monitoring pod within Foundations to capture what you learn
Support change-management execution: change-window participation and ServiceNow change-record discipline under senior review
Embed agentic AI capabilities into the team's engineering practice (e.g., Cursor, Claude Code, Bedrock, MCP servers, agentic IaC and review workflows) and into the platform's self-service experience for internal customers
Use agentic AI capabilities in your day-to-day support work: AI-assisted ticket triage, runbook lookup and generation, MCP-driven self-service for common account / IAM / access requests, and on-call copilots that summarize telemetry during incidents
Operate as a hands-on entry-level cloud engineer under close guidance: spend the majority of your time on well-scoped Terraform changes, AWS console / CLI tasks, ticket and runbook execution, and shadowing incident response — building core cloud skills is the primary focus
Participate in 24x7 on-call rotations as a supported first-line responder, following runbooks and escalating early to Engineer 2s, AVPs, and VPs
Consume the private Terraform module library and reference patterns to ship small, well-scoped changes; raise focused pull requests that a senior engineer reviews before merge
Partner with peer engineers, AVPs, and VPs across the Cloud Center of Excellence — the five CCOE teams (Foundations, Platforms, Containers, Support, Delivery) and the five Foundations pods (Security & Governance, FinOps, Functional Design Engineering & Strategy, Network Engineering, Monitoring) — to deliver pod outcomes; ask for help early and write down what you learn
Apply the AWS Well-Architected Framework to the work you touch under senior guidance
Participate fully in Agile / Scrum ceremonies (sprint planning, standups, backlog grooming, retrospectives) with the pod's embedded Scrum Master
Pursue and maintain the Engineer 1 certification path per the CCOE certification matrix — AWS Certified Cloud Practitioner, HashiCorp Certified: Terraform Associate (004), and Kubernetes and Cloud Native Associate (KCNA) — progressing toward Engineer 2 over time
What are we looking for?
We’re looking for strong collaborators who deliver exceptional client experiences and thrive in fast-paced, team-oriented environments. Our ideal candidates pursue greatness, act with integrity, and are driven to help our clients succeed. We value those who embrace creativity, continuous improvement, and contribute to a culture where we win together and create and share joy in our work.
Requirements
1+ years of technical experience in cloud, infrastructure, or software engineering (internship / co-op / bootcamp experience counts); Bachelor's degree in Computer Science, Engineering, or a related discipline (or equivalent work experience)
Foundational AWS exposure and a demonstrated willingness to learn Terraform in a private module ecosystem delivered through Terraform Cloud and GitHub Actions
Demonstrated ability to complete well-scoped technical tasks under guidance, with reliable follow-through and a strong learning mindset
Willingness to participate in 24x7 production on-call rotations as a supported first-line responder in a fast-paced, security-conscious environment (financial services preferred)
Familiarity with an ITSM / ticketing workflow (Jira, ServiceNow, or comparable) and a strong customer-service orientation toward application teams
Core Competencies
Strong growth mindset — actively pursues the Engineer 1 certifications in the CCOE certification matrix and treats every ticket and incident as a learning loop
Highly coachable; acts on feedback and improves quickly
Asks for help early rather than struggling alone, and documents what they learn for the next engineer
Reliable, careful execution on well-scoped work
Continuous learner in cloud-native, IaC, and applied AI
Builds trusting relationships with peer engineers across the US and India / GCC
Clear written and verbal communication in tickets and pull requests
Preferences
On the Engineer 1 certification path per the CCOE certification matrix: AWS Certified Cloud Practitioner
On the Engineer 1 certification path per the CCOE certification matrix: HashiCorp Certified: Terraform Associate (004)
On the Engineer 1 certification path per the CCOE certification matrix: Kubernetes and Cloud Native Associate (KCNA)
Exposure to agentic AI / GenAI tooling (Cursor, Claude Code, Copilot, Bedrock, MCP) in day-to-day work
Scripting exposure in Python, Bash, or PowerShell
Experience working with globally distributed teams across the US and India / GCC
LPL Global Business Services, LLP - PRIVACY POLICY",https://www.linkedin.com/jobs/view/4449618725,Not Disclosed / As per Industry Standards,software-development,LinkedIn,https://www.linkedin.com/jobs/view/4449618725,False,
FPGA Design Verification Engineer,Altera,"Hyderabad, Telangana, India",B.E / B.Tech,"Python, Next.js, Artificial Intelligence (AI)","Key Responsibilities
Support the FPGA verification team in ongoing and upcoming projects or new methodology initiatives.
Assist in the development and implementation of innovative verification and debugging solutions.
Document technical specifications clearly and maintain organized records of project progress.
Collaborate closely with verification team members to understand and improve workflows and methodologies.
Prepare and present updates and findings to stakeholders as required.
Qualifications
Skills and Qualifications:
Familiarity with HDL languages (VHDL, Verilog, SystemVerilog).
Experience or knowledge in scripting languages such as Tcl, Perl, or Python.
Prior experience or exposure to FPGA tools (Quartus or Vivado) would be advantageous.
Strong willingness to learn new skills and technologies.
Ability to work collaboratively within a team environment.
Good communication skills and ability to clearly present project details and outcomes.
Job Type
Regular
Shift
Shift 1 (India)
Primary Location:
Regus, Madhapur
Additional Locations:
Posting Statement
All qualified applicants will receive consideration for employment without regard to race, color, religion, religious creed, sex, national origin, ancestry, age, physical or mental disability, medical condition, genetic information, military and veteran status, marital status, pregnancy, gender, gender expression, gender identity, sexual orientation, or any other characteristic protected by local law, regulation, or ordinance.",https://www.linkedin.com/jobs/view/4459696281,Not Disclosed / As per Industry Standards,data-analytics,LinkedIn,https://www.linkedin.com/jobs/view/4459696281,False,
